name,L1
train_2350.wav,CHI
train_2351.wav,ARA
train_2352.wav,KOR
train_2353.wav,KOR
train_2354.wav,HIN
train_2355.wav,JPN
train_2356.wav,TEL
train_2357.wav,CHI
train_2358.wav,FRE
train_2359.wav,ITA
train_2360.wav,ARA
train_2361.wav,SPA
train_2362.wav,HIN
train_2363.wav,TUR
train_2364.wav,ITA
train_2365.wav,KOR
train_2366.wav,HIN
train_2367.wav,SPA
train_2368.wav,HIN
train_2369.wav,HIN
train_2370.wav,KOR
train_2371.wav,FRE
train_2372.wav,KOR
train_2373.wav,SPA
train_2374.wav,ARA
train_2375.wav,TUR
train_2376.wav,ITA
train_2377.wav,HIN
train_2378.wav,GER
train_2379.wav,HIN
train_2380.wav,GER
train_2381.wav,GER
train_2382.wav,ITA
train_2383.wav,KOR
train_2384.wav,SPA
train_2385.wav,CHI
train_2386.wav,CHI
train_2387.wav,TUR
train_2388.wav,KOR
train_2389.wav,ITA
train_2390.wav,CHI
train_2391.wav,KOR
train_2392.wav,ARA
train_2393.wav,FRE
train_2394.wav,HIN
train_2395.wav,SPA
train_2396.wav,CHI
train_2397.wav,KOR
train_2398.wav,FRE
train_2399.wav,HIN
train_2400.wav,ARA
train_2401.wav,TEL
train_2402.wav,KOR
train_2403.wav,ITA
train_2404.wav,SPA
train_2405.wav,TUR
train_2406.wav,TEL
train_2407.wav,ITA
train_2408.wav,CHI
train_2409.wav,ITA
train_2410.wav,SPA
train_2411.wav,ARA
train_2412.wav,CHI
train_2413.wav,KOR
train_2414.wav,TUR
train_2415.wav,ITA
train_2416.wav,FRE
train_2417.wav,TUR
train_2418.wav,GER
train_2419.wav,JPN
train_2420.wav,TUR
train_2421.wav,GER
train_2422.wav,CHI
train_2423.wav,HIN
train_2424.wav,CHI
train_2425.wav,TUR
train_2426.wav,HIN
train_2427.wav,SPA
train_2428.wav,KOR
train_2429.wav,SPA
train_2430.wav,TEL
train_2431.wav,KOR
train_2432.wav,HIN
train_2433.wav,HIN
train_2434.wav,JPN
train_2435.wav,TEL
train_2436.wav,TUR
train_2437.wav,JPN
train_2438.wav,SPA
train_2439.wav,FRE
train_2440.wav,HIN
train_2441.wav,TEL
train_2442.wav,JPN
train_2443.wav,ARA
train_2444.wav,SPA
train_2445.wav,JPN
train_2446.wav,ARA
train_2447.wav,HIN
train_2448.wav,ARA
train_2449.wav,TUR
train_2450.wav,TUR
train_2451.wav,TEL
train_2452.wav,CHI
train_2453.wav,HIN
train_2454.wav,GER
train_2455.wav,FRE
train_2456.wav,GER
train_2457.wav,ARA
train_2458.wav,JPN
train_2459.wav,JPN
train_2460.wav,SPA
train_2461.wav,ARA
train_2462.wav,HIN
train_2463.wav,JPN
train_2464.wav,CHI
train_2465.wav,FRE
train_2466.wav,SPA
train_2467.wav,SPA
train_2468.wav,FRE
train_2469.wav,ARA
train_2470.wav,ARA
train_2471.wav,SPA
train_2472.wav,JPN
train_2473.wav,GER
train_2474.wav,GER
train_2475.wav,KOR
train_2476.wav,GER
train_2477.wav,TUR
train_2478.wav,HIN
train_2479.wav,KOR
train_2480.wav,SPA
train_2481.wav,TUR
train_2482.wav,TUR
train_2483.wav,GER
train_2484.wav,FRE
train_2485.wav,CHI
train_2486.wav,HIN
train_2487.wav,ITA
train_2488.wav,FRE
train_2489.wav,TEL
train_2490.wav,ITA
train_2491.wav,SPA
train_2492.wav,CHI
train_2493.wav,HIN
train_2494.wav,TUR
train_2495.wav,ITA
train_2496.wav,TEL
train_2497.wav,ARA
train_2498.wav,GER
train_2499.wav,TUR
train_2500.wav,TEL
train_2501.wav,CHI
train_2502.wav,GER
train_2503.wav,SPA
train_2504.wav,TUR
train_2505.wav,GER
train_2506.wav,GER
train_2507.wav,GER
train_2508.wav,JPN
train_2509.wav,JPN
train_2510.wav,JPN
train_2511.wav,GER
train_2512.wav,TUR
train_2513.wav,ITA
train_2514.wav,SPA
train_2515.wav,GER
train_2516.wav,ARA
train_2517.wav,CHI
train_2518.wav,ARA
train_2519.wav,KOR
train_2520.wav,CHI
train_2521.wav,ITA
train_2522.wav,ARA
train_2523.wav,TUR
train_2524.wav,KOR
train_2525.wav,SPA
train_2526.wav,GER
train_2527.wav,CHI
train_2528.wav,TEL
train_2529.wav,FRE
train_2530.wav,SPA
train_2531.wav,TEL
train_2532.wav,GER
train_2533.wav,SPA
train_2534.wav,FRE
train_2535.wav,SPA
train_2536.wav,KOR
train_2537.wav,CHI
train_2538.wav,CHI
train_2539.wav,GER
train_2540.wav,GER
train_2541.wav,TEL
train_2542.wav,TUR
train_2543.wav,JPN
train_2544.wav,ARA
train_2545.wav,TUR
train_2546.wav,CHI
train_2547.wav,CHI
train_2548.wav,TUR
train_2549.wav,TUR
train_2550.wav,KOR
train_2551.wav,HIN
train_2552.wav,JPN
train_2553.wav,CHI
train_2554.wav,TUR
train_2555.wav,TEL
train_2556.wav,GER
train_2557.wav,ITA
train_2558.wav,CHI
train_2559.wav,TEL
train_2560.wav,KOR
train_2561.wav,CHI
train_2562.wav,ARA
train_2563.wav,ITA
train_2564.wav,SPA
train_2565.wav,KOR
train_2566.wav,ARA
train_2567.wav,SPA
train_2568.wav,HIN
train_2569.wav,JPN
train_2570.wav,TEL
train_2571.wav,FRE
train_2572.wav,TUR
train_2573.wav,CHI
train_2574.wav,ARA
train_2575.wav,KOR
train_2576.wav,JPN
train_2577.wav,CHI
train_2578.wav,HIN
train_2579.wav,SPA
train_2580.wav,ITA
train_2581.wav,JPN
train_2582.wav,GER
train_2583.wav,TEL
train_2584.wav,ARA
train_2585.wav,TEL
train_2586.wav,HIN
train_2587.wav,TUR
train_2588.wav,JPN
train_2589.wav,ARA
train_2590.wav,SPA
train_2591.wav,FRE
train_2592.wav,CHI
train_2593.wav,ITA
train_2594.wav,ITA
train_2595.wav,SPA
train_2596.wav,CHI
train_2597.wav,ARA
train_2598.wav,KOR
train_2599.wav,SPA
train_2600.wav,FRE
train_2601.wav,GER
train_2602.wav,ARA
train_2603.wav,HIN
train_2604.wav,ITA
train_2605.wav,SPA
train_2606.wav,ITA
train_2607.wav,ITA
train_2608.wav,ITA
train_2609.wav,HIN
train_2610.wav,TEL
train_2611.wav,ARA
train_2612.wav,TUR
train_2613.wav,KOR
train_2614.wav,CHI
train_2615.wav,SPA
train_2616.wav,KOR
train_2617.wav,ARA
train_2618.wav,TUR
train_2619.wav,JPN
train_2620.wav,ITA
train_2621.wav,FRE
train_2622.wav,JPN
train_2623.wav,JPN
train_2624.wav,JPN
train_2625.wav,GER
train_2626.wav,CHI
train_2627.wav,HIN
train_2628.wav,JPN
train_2629.wav,SPA
train_2630.wav,GER
train_2631.wav,FRE
train_2632.wav,CHI
train_2633.wav,GER
train_2634.wav,HIN
train_2635.wav,ARA
train_2636.wav,CHI
train_2637.wav,ARA
train_2638.wav,TUR
train_2639.wav,TUR
train_2640.wav,JPN
train_2641.wav,KOR
train_2642.wav,SPA
train_2643.wav,HIN
train_2644.wav,ITA
train_2645.wav,SPA
train_2646.wav,HIN
train_2647.wav,ARA
train_2648.wav,FRE
train_2649.wav,ITA
train_2650.wav,JPN
train_2651.wav,FRE
train_2652.wav,ARA
train_2653.wav,FRE
train_2654.wav,JPN
train_2655.wav,CHI
train_2656.wav,KOR
train_2657.wav,JPN
train_2658.wav,ITA
train_2659.wav,CHI
train_2660.wav,ARA
train_2661.wav,TUR
train_2662.wav,GER
train_2663.wav,SPA
train_2664.wav,JPN
train_2665.wav,TEL
train_2666.wav,FRE
train_2667.wav,KOR
train_2668.wav,CHI
train_2669.wav,KOR
train_2670.wav,HIN
train_2671.wav,TUR
train_2672.wav,TEL
train_2673.wav,GER
train_2674.wav,ARA
train_2675.wav,KOR
train_2676.wav,ITA
train_2677.wav,FRE
train_2678.wav,ARA
train_2679.wav,GER
train_2680.wav,CHI
train_2681.wav,TUR
train_2682.wav,ARA
train_2683.wav,ARA
train_2684.wav,CHI
train_2685.wav,ARA
train_2686.wav,HIN
train_2687.wav,TUR
train_2688.wav,KOR
train_2689.wav,KOR
train_2690.wav,ITA
train_2691.wav,SPA
train_2692.wav,TEL
train_2693.wav,JPN
train_2694.wav,FRE
train_2695.wav,KOR
train_2696.wav,TEL
train_2697.wav,ITA
train_2698.wav,ITA
train_2699.wav,GER
train_2700.wav,CHI
train_2701.wav,TUR
train_2702.wav,GER
train_2703.wav,TUR
train_2704.wav,ITA
train_2705.wav,GER
train_2706.wav,SPA
train_2707.wav,KOR
train_2708.wav,GER
train_2709.wav,TEL
train_2710.wav,JPN
train_2711.wav,SPA
train_2712.wav,KOR
train_2713.wav,TEL
train_2714.wav,ITA
train_2715.wav,ITA
train_2716.wav,FRE
train_2717.wav,ARA
train_2718.wav,ARA
train_2719.wav,FRE
train_2720.wav,TUR
train_2721.wav,ITA
train_2722.wav,TEL
train_2723.wav,JPN
train_2724.wav,CHI
train_2725.wav,HIN
train_2726.wav,FRE
train_2727.wav,KOR
train_2728.wav,CHI
train_2729.wav,ARA
train_2730.wav,TUR
train_2731.wav,GER
train_2732.wav,JPN
train_2733.wav,FRE
train_2734.wav,SPA
train_2735.wav,GER
train_2736.wav,GER
train_2737.wav,TUR
train_2738.wav,TEL
train_2739.wav,ITA
train_2740.wav,TUR
train_2741.wav,GER
train_2742.wav,TUR
train_2743.wav,SPA
train_2744.wav,TEL
train_2745.wav,ITA
train_2746.wav,GER
train_2747.wav,CHI
train_2748.wav,JPN
train_2749.wav,CHI
train_2750.wav,GER
train_2751.wav,HIN
train_2752.wav,FRE
train_2753.wav,SPA
train_2754.wav,KOR
train_2755.wav,TUR
train_2756.wav,GER
train_2757.wav,TUR
train_2758.wav,JPN
train_2759.wav,CHI
train_2760.wav,SPA
train_2761.wav,HIN
train_2762.wav,KOR
train_2763.wav,JPN
train_2764.wav,CHI
train_2765.wav,HIN
train_2766.wav,ARA
train_2767.wav,JPN
train_2768.wav,SPA
train_2769.wav,FRE
train_2770.wav,JPN
train_2771.wav,HIN
train_2772.wav,HIN
train_2773.wav,JPN
train_2774.wav,FRE
train_2775.wav,FRE
train_2776.wav,TUR
train_2777.wav,JPN
train_2778.wav,SPA
train_2779.wav,ITA
train_2780.wav,ARA
train_2781.wav,CHI
train_2782.wav,CHI
train_2783.wav,HIN
train_2784.wav,CHI
train_2785.wav,GER
train_2786.wav,TEL
train_2787.wav,ITA
train_2788.wav,TUR
train_2789.wav,TUR
train_2790.wav,ITA
train_2791.wav,ARA
train_2792.wav,TEL
train_2793.wav,TEL
train_2794.wav,ITA
train_2795.wav,JPN
train_2796.wav,KOR
train_2797.wav,KOR
train_2798.wav,TUR
train_2799.wav,JPN
train_2800.wav,GER
train_2801.wav,ITA
train_2802.wav,JPN
train_2803.wav,GER
train_2804.wav,CHI
train_2805.wav,FRE
train_2806.wav,GER
train_2807.wav,ITA
train_2808.wav,TEL
train_2809.wav,TEL
train_2810.wav,JPN
train_2811.wav,TUR
train_2812.wav,ITA
train_2813.wav,SPA
train_2814.wav,ITA
train_2815.wav,GER
train_2816.wav,FRE
train_2817.wav,FRE
train_2818.wav,KOR
train_2819.wav,SPA
train_2820.wav,HIN
train_2821.wav,TEL
train_2822.wav,TUR
train_2823.wav,TEL
train_2824.wav,FRE
train_2825.wav,TEL
train_2826.wav,ARA
train_2827.wav,CHI
train_2828.wav,KOR
train_2829.wav,ARA
train_2830.wav,FRE
train_2831.wav,ITA
train_2832.wav,ITA
train_2833.wav,TUR
train_2834.wav,SPA
train_2835.wav,TUR
train_2836.wav,JPN
train_2837.wav,KOR
train_2838.wav,JPN
train_2839.wav,JPN
train_2840.wav,TEL
train_2841.wav,HIN
train_2842.wav,TUR
train_2843.wav,JPN
train_2844.wav,CHI
train_2845.wav,ARA
train_2846.wav,HIN
train_2847.wav,CHI
train_2848.wav,ARA
train_2849.wav,KOR
train_2850.wav,FRE
train_2851.wav,TUR
train_2852.wav,TUR
train_2853.wav,KOR
train_2854.wav,ARA
train_2855.wav,SPA
train_2856.wav,ARA
train_2857.wav,JPN
train_2858.wav,ITA
train_2859.wav,ITA
train_2860.wav,CHI
train_2861.wav,JPN
train_2862.wav,FRE
train_2863.wav,HIN
train_2864.wav,ITA
train_2865.wav,ARA
train_2866.wav,FRE
train_2867.wav,TEL
train_2868.wav,JPN
train_2869.wav,TUR
train_2870.wav,KOR
train_2871.wav,ARA
train_2872.wav,ARA
train_2873.wav,TEL
train_2874.wav,ARA
train_2875.wav,CHI
train_2876.wav,TEL
train_2877.wav,TUR
train_2878.wav,TEL
train_2879.wav,TEL
train_2880.wav,SPA
train_2881.wav,ARA
train_2882.wav,CHI
train_2883.wav,GER
train_2884.wav,TUR
train_2885.wav,TEL
train_2886.wav,TUR
train_2887.wav,HIN
train_2888.wav,KOR
train_2889.wav,FRE
train_2890.wav,TUR
train_2891.wav,JPN
train_2892.wav,TUR
train_2893.wav,GER
train_2894.wav,ARA
train_2895.wav,ITA
train_2896.wav,TEL
train_2897.wav,GER
train_2898.wav,HIN
train_2899.wav,GER
train_2900.wav,GER
train_2901.wav,KOR
train_2902.wav,FRE
train_2903.wav,JPN
train_2904.wav,ITA
train_2905.wav,TUR
train_2906.wav,TUR
train_2907.wav,CHI
train_2908.wav,SPA
train_2909.wav,FRE
train_2910.wav,JPN
train_2911.wav,ITA
train_2912.wav,SPA
train_2913.wav,KOR
train_2914.wav,CHI
train_2915.wav,GER
train_2916.wav,ARA
train_2917.wav,ITA
train_2918.wav,HIN
train_2919.wav,TEL
train_2920.wav,ITA
train_2921.wav,TEL
train_2922.wav,TEL
train_2923.wav,ARA
train_2924.wav,TEL
train_2925.wav,FRE
train_2926.wav,SPA
train_2927.wav,JPN
train_2928.wav,JPN
train_2929.wav,FRE
train_2930.wav,CHI
train_2931.wav,SPA
train_2932.wav,FRE
train_2933.wav,ARA
train_2934.wav,GER
train_2935.wav,ITA
train_2936.wav,SPA
train_2937.wav,ARA
train_2938.wav,ARA
train_2939.wav,GER
train_2940.wav,SPA
train_2941.wav,HIN
train_2942.wav,KOR
train_2943.wav,SPA
train_2944.wav,HIN
train_2945.wav,TUR
train_2946.wav,TEL
train_2947.wav,GER
train_2948.wav,CHI
train_2949.wav,TEL
train_2950.wav,JPN
train_2951.wav,FRE
train_2952.wav,TUR
train_2953.wav,SPA
train_2954.wav,ITA
train_2955.wav,SPA
train_2956.wav,GER
train_2957.wav,KOR
train_2958.wav,ARA
train_2959.wav,TUR
train_2960.wav,TEL
train_2961.wav,KOR
train_2962.wav,ARA
train_2963.wav,KOR
train_2964.wav,CHI
train_2965.wav,HIN
train_2966.wav,CHI
train_2967.wav,CHI
train_2968.wav,KOR
train_2969.wav,SPA
train_2970.wav,ITA
train_2971.wav,CHI
train_2972.wav,ARA
train_2973.wav,JPN
train_2974.wav,KOR
train_2975.wav,CHI
train_2976.wav,ARA
train_2977.wav,ARA
train_2978.wav,SPA
train_2979.wav,JPN
train_2980.wav,KOR
train_2981.wav,ARA
train_2982.wav,CHI
train_2983.wav,ITA
train_2984.wav,FRE
train_2985.wav,GER
train_2986.wav,ITA
train_2987.wav,SPA
train_2988.wav,HIN
train_2989.wav,SPA
train_2990.wav,GER
train_2991.wav,ITA
train_2992.wav,ARA
train_2993.wav,ITA
train_2994.wav,JPN
train_2995.wav,TUR
train_2996.wav,TEL
train_2997.wav,HIN
train_2998.wav,JPN
train_2999.wav,ARA
train_3000.wav,TEL
train_3001.wav,FRE
train_3002.wav,JPN
train_3003.wav,SPA
train_3004.wav,GER
train_3005.wav,CHI
train_3006.wav,TUR
train_3007.wav,KOR
train_3008.wav,TUR
train_3009.wav,JPN
train_3010.wav,TUR
train_3011.wav,FRE
train_3012.wav,GER
train_3013.wav,HIN
train_3014.wav,KOR
train_3015.wav,ITA
train_3016.wav,KOR
train_3017.wav,TUR
train_3018.wav,KOR
train_3019.wav,FRE
train_3020.wav,JPN
train_3021.wav,JPN
train_3022.wav,CHI
train_3023.wav,TUR
train_3024.wav,CHI
train_3025.wav,SPA
train_3026.wav,TEL
train_3027.wav,ITA
train_3028.wav,JPN
train_3029.wav,CHI
train_3030.wav,SPA
train_3031.wav,SPA
train_3032.wav,ARA
train_3033.wav,HIN
train_3034.wav,JPN
train_3035.wav,FRE
train_3036.wav,HIN
train_3037.wav,ITA
train_3038.wav,ARA
train_3039.wav,JPN
train_3040.wav,FRE
train_3041.wav,TEL
train_3042.wav,TEL
train_3043.wav,JPN
train_3044.wav,GER
train_3045.wav,TEL
train_3046.wav,GER
train_3047.wav,HIN
train_3048.wav,KOR
train_3049.wav,HIN
train_3050.wav,TEL
train_3051.wav,HIN
train_3052.wav,GER
train_3053.wav,FRE
train_3054.wav,HIN
train_3055.wav,JPN
train_3056.wav,FRE
train_3057.wav,ITA
train_3058.wav,SPA
train_3059.wav,ARA
train_3060.wav,KOR
train_3061.wav,KOR
train_3062.wav,FRE
train_3063.wav,JPN
train_3064.wav,KOR
train_3065.wav,JPN
train_3066.wav,HIN
train_3067.wav,TUR
train_3068.wav,HIN
train_3069.wav,KOR
train_3070.wav,ITA
train_3071.wav,SPA
train_3072.wav,FRE
train_3073.wav,HIN
train_3074.wav,JPN
train_3075.wav,HIN
train_3076.wav,TUR
train_3077.wav,JPN
train_3078.wav,HIN
train_3079.wav,SPA
train_3080.wav,ARA
train_3081.wav,GER
train_3082.wav,FRE
train_3083.wav,CHI
train_3084.wav,SPA
train_3085.wav,KOR
train_3086.wav,ITA
train_3087.wav,GER
train_3088.wav,HIN
train_3089.wav,FRE
train_3090.wav,FRE
train_3091.wav,GER
train_3092.wav,GER
train_3093.wav,KOR
train_3094.wav,KOR
train_3095.wav,ARA
train_3096.wav,TUR
train_3097.wav,JPN
train_3098.wav,TUR
train_3099.wav,TEL
train_3100.wav,KOR
train_3101.wav,ARA
train_3102.wav,HIN
train_3103.wav,SPA
train_3104.wav,CHI
train_3105.wav,TUR
train_3106.wav,TEL
train_3107.wav,KOR
train_3108.wav,JPN
train_3109.wav,GER
train_3110.wav,CHI
train_3111.wav,FRE
train_3112.wav,HIN
train_3113.wav,ARA
train_3114.wav,FRE
train_3115.wav,FRE
train_3116.wav,JPN
train_3117.wav,HIN
train_3118.wav,ITA
train_3119.wav,FRE
train_3120.wav,GER
train_3121.wav,JPN
train_3122.wav,HIN
train_3123.wav,JPN
train_3124.wav,ITA
train_3125.wav,GER
train_3126.wav,JPN
train_3127.wav,CHI
train_3128.wav,SPA
train_3129.wav,ARA
train_3130.wav,CHI
train_3131.wav,JPN
train_3132.wav,TUR
train_3133.wav,ARA
train_3134.wav,CHI
train_3135.wav,KOR
train_3136.wav,FRE
train_3137.wav,HIN
train_3138.wav,TEL
train_3139.wav,TEL
train_3140.wav,TUR
train_3141.wav,HIN
train_3142.wav,GER
train_3143.wav,CHI
train_3144.wav,CHI
train_3145.wav,KOR
train_3146.wav,FRE
train_3147.wav,HIN
train_3148.wav,HIN
train_3149.wav,SPA
train_3150.wav,TEL
train_3151.wav,KOR
train_3152.wav,ARA
train_3153.wav,TUR
train_3154.wav,JPN
train_3155.wav,TUR
train_3156.wav,ITA
train_3157.wav,ITA
train_3158.wav,CHI
train_3159.wav,ARA
train_3160.wav,TEL
train_3161.wav,CHI
train_3162.wav,GER
train_3163.wav,ITA
train_3164.wav,HIN
train_3165.wav,ARA
train_3166.wav,HIN
train_3167.wav,CHI
train_3168.wav,HIN
train_3169.wav,GER
train_3170.wav,GER
train_3171.wav,KOR
train_3172.wav,ITA
train_3173.wav,SPA
train_3174.wav,FRE
train_3175.wav,ITA
train_3176.wav,JPN
train_3177.wav,ARA
train_3178.wav,HIN
train_3179.wav,FRE
train_3180.wav,KOR
train_3181.wav,KOR
train_3182.wav,CHI
train_3183.wav,HIN
train_3184.wav,KOR
train_3185.wav,GER
train_3186.wav,KOR
train_3187.wav,TEL
train_3188.wav,ARA
train_3189.wav,TEL
train_3190.wav,GER
train_3191.wav,TEL
train_3192.wav,TEL
train_3193.wav,KOR
train_3194.wav,SPA
train_3195.wav,ARA
train_3196.wav,TEL
train_3197.wav,CHI
train_3198.wav,HIN
train_3199.wav,GER
train_3200.wav,TEL
train_3201.wav,SPA
train_3202.wav,CHI
train_3203.wav,FRE
train_3204.wav,TUR
train_3205.wav,HIN
train_3206.wav,GER
train_3207.wav,KOR
train_3208.wav,SPA
train_3209.wav,KOR
train_3210.wav,GER
train_3211.wav,CHI
train_3212.wav,TUR
train_3213.wav,SPA
train_3214.wav,CHI
train_3215.wav,TEL
train_3216.wav,FRE
train_3217.wav,FRE
train_3218.wav,JPN
train_3219.wav,CHI
train_3220.wav,TEL
train_3221.wav,ARA
train_3222.wav,TEL
train_3223.wav,ITA
train_3224.wav,TUR
train_3225.wav,CHI
train_3226.wav,ITA
train_3227.wav,SPA
train_3228.wav,KOR
train_3229.wav,FRE
train_3230.wav,GER
train_3231.wav,SPA
train_3232.wav,FRE
train_3233.wav,CHI
train_3234.wav,ITA
train_3235.wav,CHI
train_3236.wav,TEL
train_3237.wav,KOR
train_3238.wav,HIN
train_3239.wav,ITA
train_3240.wav,FRE
train_3241.wav,FRE
train_3242.wav,ARA
train_3243.wav,GER
train_3244.wav,CHI
train_3245.wav,KOR
train_3246.wav,CHI
train_3247.wav,ITA
train_3248.wav,SPA
train_3249.wav,TEL
train_3250.wav,TEL
train_3251.wav,TEL
train_3252.wav,KOR
train_3253.wav,SPA
train_3254.wav,TUR
train_3255.wav,FRE
train_3256.wav,CHI
train_3257.wav,HIN
train_3258.wav,FRE
train_3259.wav,HIN
train_3260.wav,JPN
train_3261.wav,ARA
train_3262.wav,FRE
train_3263.wav,SPA
train_3264.wav,FRE
train_3265.wav,KOR
train_3266.wav,CHI
train_3267.wav,ARA
train_3268.wav,HIN
train_3269.wav,FRE
train_3270.wav,ITA
train_3271.wav,GER
train_3272.wav,KOR
train_3273.wav,SPA
train_3274.wav,ARA
train_3275.wav,ARA
train_3276.wav,TEL
train_3277.wav,HIN
train_3278.wav,ARA
train_3279.wav,ITA
train_3280.wav,GER
train_3281.wav,HIN
train_3282.wav,TEL
train_3283.wav,FRE
train_3284.wav,GER
train_3285.wav,ARA
train_3286.wav,JPN
train_3287.wav,GER
train_3288.wav,JPN
train_3289.wav,ITA
train_3290.wav,GER
train_3291.wav,ITA
train_3292.wav,ITA
train_3293.wav,HIN
train_3294.wav,TEL
train_3295.wav,CHI
train_3296.wav,TEL
train_3297.wav,TUR
train_3298.wav,SPA
train_3299.wav,CHI
train_3300.wav,KOR
